,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop
16236,2017-10-15,NewYork,organic,6708.76,14018.78,100.55,2017,69241.11,2.09,0.05557105235038273
16237,2017-10-08,NewYork,organic,6353.85,16664.55,133.03,2017,67166.62,2.06,0.05727865455161152
16238,2017-10-01,NewYork,organic,5060.7,14782.9,90.07,2017,63623.43,2.04,0.05027476300207978
16239,2017-09-24,NewYork,organic,5244.89,22378.4,77.37,2017,70365.19,2.06,0.0563431109632796
16240,2017-09-17,NewYork,organic,4879.35,23574.9,12.3,2017,70931.23,2.08,0.057862595401165895
16241,2017-09-10,NewYork,organic,5734.05,28471.55,57.34,2017,90178.82,2.07,0.07265817806936403
16242,2017-09-03,NewYork,organic,8610.72,29307.53,233.62,2017,82176.04,2.14,0.0708310791722846
16243,2017-08-27,NewYork,organic,4774.28,24947.05,93.05,2017,73865.51,2.13,0.06287212043697343
16244,2017-08-20,NewYork,organic,11650.4,43213.82,149.8,2017,107274.72,1.85,0.09212371405071462
16245,2017-08-13,NewYork,organic,4392.15,21953.83,234.58,2017,73309.74,2.07,0.054686352440849406
16246,2017-08-06,NewYork,organic,3899.19,18435.36,158.28,2017,72075.29,1.91,0.05340908344838746
16247,2017-07-30,NewYork,organic,3407.72,17677.84,285.56,2017,71035.9,1.88,0.05157761386095938
16248,2017-07-23,NewYork,organic,5573.31,20491.42,1314.87,2017,87888.29,1.85,0.06301291613540383
16249,2017-07-16,NewYork,organic,7856.39,19545.1,2330.29,2017,80280.09,1.79,0.05701534627260185
16250,2017-07-09,NewYork,organic,3895.32,21115.87,1931.13,2017,59563.6,2.48,0.039650089537485056
16251,2017-07-02,NewYork,organic,5739.89,25934.55,1805.76,2017,63800.15,2.44,0.04662523709845623
16252,2017-06-25,NewYork,organic,5993.84,27972.54,1229.15,2017,68542.66,2.36,0.04310477574456706
16253,2017-06-18,NewYork,organic,32342.06,94247.03,277.54,2017,166308.13,1.91,0.11807724015334709
16254,2017-06-11,NewYork,organic,9032.28,33481.66,685.11,2017,81679.26,2.39,0.05610359322866909
16255,2017-06-04,NewYork,organic,17822.91,52648.14,1178.91,2017,112812.77,2.06,0.0778946248249287
16256,2017-05-28,NewYork,organic,6137.98,30135.14,629.9,2017,76002.26,2.38,0.04976742116526489
16257,2017-05-21,NewYork,organic,6849.35,27571.04,1575.09,2017,70663.57,2.39,0.05162046504416584
16258,2017-05-14,NewYork,organic,6758.27,25947.46,2033.18,2017,71188.47,2.41,0.04880571079264173
16259,2017-05-07,NewYork,organic,8039.83,35366.86,1665.22,2017,88625.27,2.34,0.04828531219978238
16260,2017-04-30,NewYork,organic,32215.02,82983.52,1917.45,2017,156250.72,1.9,0.11286929643282584
16261,2017-04-23,NewYork,organic,6752.28,33878.47,1022.4,2017,73975.31,2.23,0.0559747132010725
16262,2017-04-16,NewYork,organic,21906.82,72571.32,210.54,2017,126408.2,1.9,0.09368435641884565
16263,2017-04-09,NewYork,organic,8494.69,34731.6,166.09,2017,69388.43,2.22,0.051509089381241435
16264,2017-04-02,NewYork,organic,28190.77,80969.6,128.39,2017,140039.98,1.86,0.1028671194622679
16265,2017-03-26,NewYork,organic,12071.11,41311.15,90.5,2017,87897.32,2.18,0.07072575462496977
16266,2017-03-19,NewYork,organic,30270.92,85793.31,114.28,2017,147248.57,1.86,0.1129966146806336
16267,2017-03-12,NewYork,organic,9962.52,40186.45,162.33,2017,93328.69,2.26,0.0742452742215659
16268,2017-03-05,NewYork,organic,20888.73,66846.19,235.43,2017,121542.09,1.81,0.07658071850128989
16269,2017-02-26,NewYork,organic,14208.53,48448.61,164.07,2017,91212.34,1.77,0.06844721154557254
16270,2017-02-19,NewYork,organic,100285.03,288953.97,366.3,2017,420410.54,1.36,0.2854997277837852
16271,2017-02-12,NewYork,organic,7402.11,22697.49,514.41,2017,59839.16,1.98,0.02969339649090974
16272,2017-02-05,NewYork,organic,7829.32,20623.8,197.9,2017,58560.14,2.03,0.0224967989582594
16273,2017-01-29,NewYork,organic,6492.22,19169.83,74.51,2017,46602.16,2.08,0.03538061087988531
16274,2017-01-22,NewYork,organic,6679.14,21232.95,1039.74,2017,49056.11,2.05,0.0277000868138515
16275,2017-01-15,NewYork,organic,6002.05,18195.1,117.02,2017,42233.25,2.09,0.029606260240424342
16276,2017-01-08,NewYork,organic,6642.33,18205.31,338.5,2017,42755.8,2.15,0.027149461654123797
16277,2017-01-01,NewYork,organic,6071.7,20105.65,1025.49,2017,39260.55,2.06,0.040051825070606006
16278,2017-12-31,Northeast,organic,11281.04,33549.86,122.83,2017,229313.64,1.66,0.059073084216303196
16279,2017-12-24,Northeast,organic,14885.87,33389.98,221.35,2017,237711.39,1.67,0.06378485662979605
16280,2017-12-17,Northeast,organic,13706.54,34143.68,94.76,2017,222261.39,1.66,0.059643226625355594
16281,2017-12-10,Northeast,organic,16117.35,32493.29,108.86,2017,251595.19,1.6,0.043418905307947564
16282,2017-12-03,Northeast,organic,23973.38,52395.33,86.28,2017,247242.48,1.67,0.05780078477173978
16283,2017-11-26,Northeast,organic,9276.35,23321.1,181.54,2017,190028.7,1.77,0.05492970680898601
16284,2017-11-19,Northeast,organic,10459.16,25861.92,114.95,2017,204565.99,1.84,0.05265100185480476
16285,2017-11-12,Northeast,organic,11004.36,27532.26,161.34,2017,231677.48,1.81,0.05573482299098387
16286,2017-11-05,Northeast,organic,10655.06,27191.48,115.51,2017,239371.8,1.82,0.06413691828243173
16287,2017-10-29,Northeast,organic,10127.06,29797.6,100.29,2017,264941.06,1.76,0.07169916764700557
16288,2017-10-22,Northeast,organic,10671.96,29448.03,99.41,2017,264208.2,1.68,0.07249969690057811
16289,2017-10-15,Northeast,organic,12497.35,23859.81,117.29,2017,269123.79,1.7,0.07645038031270213
16290,2017-10-08,Northeast,organic,11078.6,25362.38,131.65,2017,275572.0,1.64,0.08248416051911156
16291,2017-10-01,Northeast,organic,9408.76,23215.19,79.66,2017,236097.14,1.7,0.06425052677293785
16292,2017-09-24,Northeast,organic,9811.16,31012.0,108.75,2017,255258.55,1.68,0.06935972900391818
16293,2017-09-17,Northeast,organic,9146.68,34141.63,44.41,2017,238274.56,1.74,0.06640285226659737
16294,2017-09-10,Northeast,organic,10454.25,38728.87,60.38,2017,244428.88,1.85,0.06464171846682298
16295,2017-09-03,Northeast,organic,15489.31,42399.85,207.82,2017,223548.33,1.92,0.06289433466896333
16296,2017-08-27,Northeast,organic,8766.1,36924.09,98.22,2017,215129.8,1.89,0.05993014711841016
16297,2017-08-20,Northeast,organic,19480.79,58086.37,153.0,2017,251156.79,1.79,0.06846000201064983
16298,2017-08-13,Northeast,organic,7031.08,35496.01,220.3,2017,200716.07,1.85,0.04436541666713367
16299,2017-08-06,Northeast,organic,6369.3,31343.15,143.23,2017,216000.77,1.74,0.049670569972334655
16300,2017-07-30,Northeast,organic,5868.8,30074.75,259.43,2017,214612.36,1.74,0.050694479927421154
16301,2017-07-23,Northeast,organic,8003.45,34071.85,1137.51,2017,272856.18,1.63,0.060703565418857464
16302,2017-07-16,Northeast,organic,12309.73,34479.02,2085.77,2017,240537.76,1.66,0.05441075823493369
16303,2017-07-09,Northeast,organic,6638.91,35153.51,1626.85,2017,160288.02,2.31,0.035099850168496705
16304,2017-07-02,Northeast,organic,8951.42,43472.34,1596.01,2017,170194.95,2.29,0.04047029244846101
16305,2017-06-25,Northeast,organic,8675.31,45535.71,1086.85,2017,181964.19,2.26,0.042281604294522435
16306,2017-06-18,Northeast,organic,45284.06,123914.52,265.91,2017,307563.37,1.98,0.07231963124672036
16307,2017-06-11,Northeast,organic,13018.96,48648.68,1883.32,2017,191985.27,2.26,0.04514287900389857
16308,2017-06-04,Northeast,organic,28716.42,70360.01,1020.12,2017,251838.53,2.0,0.057915225615340016
16309,2017-05-28,Northeast,organic,11400.57,47209.92,636.96,2017,194487.92,2.18,0.04116877821638831
16310,2017-05-21,Northeast,organic,10974.59,44591.68,1425.74,2017,186553.95,2.15,0.043416353262545004
16311,2017-05-14,Northeast,organic,11814.11,42990.28,1781.11,2017,202280.64,2.09,0.046337237591367764
16312,2017-05-07,Northeast,organic,12708.77,53525.73,1500.31,2017,205224.24,2.16,0.03753488301656438
16313,2017-04-30,Northeast,organic,45273.02,109485.34,1714.65,2017,278038.48,1.91,0.06087738582212987
16314,2017-04-23,Northeast,organic,11464.72,46927.45,879.96,2017,180814.14,2.09,0.04490034051165759
16315,2017-04-16,Northeast,organic,35022.89,105350.43,204.47,2017,265298.41,1.91,0.061575540166075804
16316,2017-04-09,Northeast,organic,14746.97,48734.61,165.24,2017,171036.27,2.12,0.03813970767653607
16317,2017-04-02,Northeast,organic,43055.81,107196.78,121.64,2017,256548.81,1.89,0.060432632426420274
16318,2017-03-26,Northeast,organic,18318.35,55899.67,86.39,2017,191466.91,2.1,0.04593005140168338
16319,2017-03-19,Northeast,organic,45037.68,116111.93,163.76,2017,276084.84,1.88,0.06826273945938655
16320,2017-03-12,Northeast,organic,14633.01,52057.46,172.06,2017,186709.79,2.18,0.047077542111716886
16321,2017-03-05,Northeast,organic,29927.87,86086.11,205.84,2017,225597.13,1.8,0.04805918244918017
16322,2017-02-26,Northeast,organic,22185.72,70918.22,161.59,2017,182655.98,1.82,0.04387362089895719
16323,2017-02-19,Northeast,organic,127051.75,363472.25,322.56,2017,592952.35,1.43,0.14394990756313775
16324,2017-02-12,Northeast,organic,11370.64,34465.58,496.01,2017,153268.97,1.91,0.027760893726746616
16325,2017-02-05,Northeast,organic,11663.51,37623.06,244.75,2017,160843.63,1.81,0.02336132025279203
16326,2017-01-29,Northeast,organic,10226.18,29196.51,90.66,2017,132820.76,1.93,0.030975981281789466
16327,2017-01-22,Northeast,organic,10781.15,31238.0,886.21,2017,135079.52,1.93,0.02626761457596738
16328,2017-01-15,Northeast,organic,9284.34,31877.36,128.08,2017,134840.81,1.94,0.03074486517322117
16329,2017-01-08,Northeast,organic,10600.01,29899.55,310.93,2017,132079.47,1.99,0.027379561643623318
16330,2017-01-01,Northeast,organic,9132.13,36276.39,923.53,2017,115256.09,2.0,0.031762850524116204
16331,2017-12-31,NorthernNewEngland,organic,0.0,200.68,0.0,2017,20129.5,1.76,0.037734680440523305
16332,2017-12-24,NorthernNewEngland,organic,0.0,463.23,0.0,2017,25227.4,1.76,0.06762670020739125
16333,2017-12-17,NorthernNewEngland,organic,3.54,288.78,0.0,2017,18551.6,1.72,0.04490173733195246
16334,2017-12-10,NorthernNewEngland,organic,0.0,285.78,0.0,2017,23958.64,1.67,0.061663915568968664
16335,2017-12-03,NorthernNewEngland,organic,0.0,390.0,0.0,2017,18891.8,1.71,0.028842539623797236
16336,2017-11-26,NorthernNewEngland,organic,1.74,219.85,0.0,2017,22376.94,1.75,0.07630879812075997
16337,2017-11-19,NorthernNewEngland,organic,0.0,203.01,0.0,2017,21545.16,1.78,0.06467140625960521
16338,2017-11-12,NorthernNewEngland,organic,5.12,317.19,0.0,2017,19234.13,1.8,0.027445800012622645
16339,2017-11-05,NorthernNewEngland,organic,0.0,148.57,0.0,2017,24687.17,1.84,0.078802054859476
16340,2017-10-29,NorthernNewEngland,organic,1.67,177.53,0.0,2017,39048.27,1.57,0.11377187550596868
16341,2017-10-22,NorthernNewEngland,organic,0.0,308.14,0.0,2017,22671.89,1.7,0.07005099825165184
16342,2017-10-15,NorthernNewEngland,organic,0.0,202.17,0.0,2017,23800.97,1.64,0.07387816236864353
16343,2017-10-08,NorthernNewEngland,organic,10.89,194.84,0.0,2017,21089.7,1.52,0.07312357605932662
16344,2017-10-01,NorthernNewEngland,organic,10.88,163.19,0.0,2017,18317.19,1.56,0.05930980192700297
16345,2017-09-24,NorthernNewEngland,organic,1.21,105.02,0.0,2017,16661.59,1.57,0.05313784596859539
16346,2017-09-17,NorthernNewEngland,organic,5.62,147.09,0.0,2017,15649.28,1.54,0.05260581533117614
16347,2017-09-10,NorthernNewEngland,organic,4.84,169.28,0.0,2017,16452.15,1.68,0.050007563985435266
16348,2017-09-03,NorthernNewEngland,organic,2.43,168.63,0.0,2017,13062.41,1.69,0.0433574256787197
16349,2017-08-27,NorthernNewEngland,organic,3.0,172.15,0.0,2017,18480.95,1.69,0.06242739978789291
16350,2017-08-20,NorthernNewEngland,organic,11.35,258.45,0.0,2017,17812.78,1.68,0.05227127863911185
16351,2017-08-13,NorthernNewEngland,organic,13.62,246.35,0.0,2017,13218.86,1.69,0.023288654254939756
16352,2017-08-06,NorthernNewEngland,organic,6.0,281.35,0.0,2017,16939.38,1.68,0.03533806445419063
16353,2017-07-30,NorthernNewEngland,organic,15.95,259.16,0.0,2017,18527.51,1.68,0.04294090990968358
16354,2017-07-23,NorthernNewEngland,organic,14.18,254.59,0.0,2017,20654.13,1.59,0.04253929530828138
16355,2017-07-16,NorthernNewEngland,organic,10.56,397.21,0.0,2017,20254.68,1.66,0.039622207675918064
16356,2017-07-09,NorthernNewEngland,organic,3.94,277.31,0.0,2017,13592.4,1.85,0.027195327855319418
16357,2017-07-02,NorthernNewEngland,organic,7.31,469.07,0.0,2017,16665.54,1.91,0.03709804023180474
16358,2017-06-25,NorthernNewEngland,organic,7.83,428.22,0.0,2017,21227.79,1.93,0.0557819650928838
16359,2017-06-18,NorthernNewEngland,organic,14.31,370.78,0.0,2017,20003.65,1.92,0.04545326266701255
16360,2017-06-11,NorthernNewEngland,organic,2.59,304.24,0.0,2017,15591.67,1.83,0.03694027936795996
16361,2017-06-04,NorthernNewEngland,organic,0.0,295.05,0.0,2017,25490.92,1.48,0.05967972832164692
16362,2017-05-28,NorthernNewEngland,organic,12.99,299.98,0.0,2017,18289.39,1.67,0.039473014870082146
16363,2017-05-21,NorthernNewEngland,organic,7.77,299.22,0.0,2017,20571.46,1.59,0.04970620690778327
16364,2017-05-14,NorthernNewEngland,organic,10.3,614.37,0.0,2017,26964.27,1.4,0.06448404254746731
16365,2017-05-07,NorthernNewEngland,organic,29.67,398.54,0.0,2017,13580.31,1.57,0.02434703216452805
16366,2017-04-30,NorthernNewEngland,organic,97.08,229.93,0.0,2017,14208.82,1.62,0.03367027414808199
16367,2017-04-23,NorthernNewEngland,organic,103.25,164.43,0.0,2017,13175.0,1.68,0.03152557585621851
16368,2017-04-16,NorthernNewEngland,organic,87.32,240.12,0.0,2017,15495.62,1.82,0.03578863245616626
16369,2017-04-09,NorthernNewEngland,organic,90.05,237.99,0.0,2017,12052.63,1.75,0.022834392261129377
16370,2017-04-02,NorthernNewEngland,organic,128.73,364.3,0.0,2017,13640.21,1.82,0.031296235230997116
16371,2017-03-26,NorthernNewEngland,organic,126.1,228.24,0.0,2017,14479.04,1.85,0.03357467737534903
16372,2017-03-19,NorthernNewEngland,organic,168.09,170.68,0.0,2017,16064.02,1.86,0.04049650508840075
16373,2017-03-12,NorthernNewEngland,organic,119.61,198.91,0.0,2017,14773.91,1.87,0.035803814838040404
16374,2017-03-05,NorthernNewEngland,organic,76.78,269.38,0.0,2017,15016.27,1.66,0.03755521637978232
16375,2017-02-26,NorthernNewEngland,organic,10.34,263.6,0.0,2017,12277.49,1.85,0.02749847260446614
16376,2017-02-19,NorthernNewEngland,organic,2.6,221.4,0.0,2017,11527.69,1.88,0.029798871081493705
16377,2017-02-12,NorthernNewEngland,organic,2.56,325.75,0.0,2017,13474.78,1.8,0.02617277405128804
16378,2017-02-05,NorthernNewEngland,organic,1.31,304.11,0.0,2017,10860.38,1.6,0.015241218649692634
16379,2017-01-29,NorthernNewEngland,organic,3.82,333.23,0.0,2017,12789.12,1.84,0.02932099862225379
16380,2017-01-22,NorthernNewEngland,organic,2.54,185.06,0.0,2017,13492.85,1.89,0.026157138122545942
16381,2017-01-15,NorthernNewEngland,organic,0.0,197.94,0.0,2017,10857.24,1.77,0.025125509059747753
16382,2017-01-08,NorthernNewEngland,organic,3.76,254.54,0.0,2017,12777.93,1.86,0.02918810748738221
16383,2017-01-01,NorthernNewEngland,organic,6.23,130.87,0.0,2017,9214.09,1.91,0.018980390938676095
16384,2017-12-31,Orlando,organic,164.98,1018.93,0.0,2017,6063.44,1.82,0.0129566971081011
16385,2017-12-24,Orlando,organic,172.8,1280.57,0.0,2017,8232.75,1.79,0.02739466435026705
16386,2017-12-17,Orlando,organic,111.2,704.26,0.0,2017,5835.48,1.6,0.015073338351511145
16387,2017-12-10,Orlando,organic,93.53,721.9,0.0,2017,5703.21,1.6,0.013243515125369587
16388,2017-12-03,Orlando,organic,133.97,710.54,0.0,2017,4483.68,1.67,0.013876650182687134
16389,2017-11-26,Orlando,organic,87.84,727.01,0.0,2017,4800.66,1.65,0.017320418983946317
16390,2017-11-19,Orlando,organic,231.33,1063.87,0.0,2017,6044.64,1.8,0.01701514176019503
16391,2017-11-12,Orlando,organic,147.41,871.4,0.0,2017,5376.58,1.88,0.016031184446133162
16392,2017-11-05,Orlando,organic,248.29,1434.28,0.0,2017,7634.15,2.01,0.025613195669864752
16393,2017-10-29,Orlando,organic,179.61,1219.5,0.0,2017,6466.78,2.01,0.01593239526840795
16394,2017-10-22,Orlando,organic,318.97,1675.81,0.0,2017,7965.85,2.29,0.023687300103047315
16395,2017-10-15,Orlando,organic,175.45,1228.12,0.0,2017,3824.55,2.87,0.013079579023974164
16396,2017-10-08,Orlando,organic,198.53,1046.76,0.0,2017,4734.25,2.27,0.01529163457391014
16397,2017-10-01,Orlando,organic,239.14,1618.07,0.0,2017,8517.29,2.35,0.03141531020243937
16398,2017-09-24,Orlando,organic,496.68,1531.43,0.0,2017,7564.56,2.31,0.02787583407117389
16399,2017-09-17,Orlando,organic,486.39,1590.78,0.0,2017,5500.41,2.65,0.019829697228501586
16400,2017-09-10,Orlando,organic,250.97,826.99,0.0,2017,5927.43,2.12,0.02283686311994726
16401,2017-09-03,Orlando,organic,439.16,1794.3,0.0,2017,5470.24,2.45,0.01815143358676863
16402,2017-08-27,Orlando,organic,589.98,3095.69,0.0,2017,6882.52,2.3,0.0226667747774546
16403,2017-08-20,Orlando,organic,807.9,1910.94,0.0,2017,8464.73,2.21,0.027623774447575355
16404,2017-08-13,Orlando,organic,767.0,1410.92,0.0,2017,6193.38,2.12,0.016733886759687455
16405,2017-08-06,Orlando,organic,115.65,823.15,0.0,2017,4035.77,1.82,0.012215110426078923
16406,2017-07-30,Orlando,organic,104.79,712.46,0.0,2017,4640.87,1.69,0.014233015995554932
16407,2017-07-23,Orlando,organic,89.48,833.81,0.0,2017,4731.7,1.79,0.012911724078500275
16408,2017-07-16,Orlando,organic,191.79,1118.94,0.0,2017,4968.49,1.86,0.01475552114788059
16409,2017-07-09,Orlando,organic,262.72,1460.13,0.0,2017,5505.07,1.9,0.01579277593967765
16410,2017-07-02,Orlando,organic,811.06,4168.04,0.0,2017,8059.1,2.17,0.019086732836659626
16411,2017-06-25,Orlando,organic,780.55,3949.02,0.0,2017,7422.56,2.18,0.01933813894902614
16412,2017-06-18,Orlando,organic,768.44,3446.35,0.0,2017,7071.15,2.15,0.020419193010529524
16413,2017-06-11,Orlando,organic,1583.21,333.85,0.0,2017,5784.5,1.97,0.014207295306756462
16414,2017-06-04,Orlando,organic,2155.29,172.57,0.0,2017,6966.83,2.1,0.017101024132595843
16415,2017-05-28,Orlando,organic,1830.55,174.17,0.0,2017,8624.25,1.8,0.02210694735797336
16416,2017-05-21,Orlando,organic,1981.17,258.64,0.0,2017,8800.59,1.8,0.02403177486707575
16417,2017-05-14,Orlando,organic,3870.2,219.06,0.0,2017,7139.37,2.06,0.021678532256934613
16418,2017-05-07,Orlando,organic,781.71,145.14,0.0,2017,6683.62,1.57,0.01247358427453682
16419,2017-04-30,Orlando,organic,2188.24,289.11,0.0,2017,4681.64,2.38,0.009662637595590717
16420,2017-04-23,Orlando,organic,3447.75,394.43,0.0,2017,7206.63,1.94,0.020405069494480177
16421,2017-04-16,Orlando,organic,2090.78,266.25,0.0,2017,4269.84,2.83,0.01377073936547868
16422,2017-04-09,Orlando,organic,1570.06,215.36,0.0,2017,4434.71,2.31,0.014049237195334241
16423,2017-04-02,Orlando,organic,1901.68,218.15,0.0,2017,7480.22,1.8,0.0245037048315494
16424,2017-03-26,Orlando,organic,1228.48,140.26,0.0,2017,8166.97,1.54,0.028165652304004918
16425,2017-03-19,Orlando,organic,1487.35,118.26,0.0,2017,4382.2,2.06,0.015029249968679048
16426,2017-03-12,Orlando,organic,1292.48,144.78,0.0,2017,3740.93,2.2,0.012734997179422725
16427,2017-03-05,Orlando,organic,1879.14,207.53,0.0,2017,4320.91,2.28,0.01570106554352102
16428,2017-02-26,Orlando,organic,1562.36,107.79,0.0,2017,4818.73,2.08,0.015419722344327091
16429,2017-02-19,Orlando,organic,1560.07,150.65,0.0,2017,5205.8,1.81,0.019474354775922964
16430,2017-02-12,Orlando,organic,1199.5,62.28,0.0,2017,6127.62,1.49,0.014046939493732258
16431,2017-02-05,Orlando,organic,1715.85,210.43,0.0,2017,4611.95,1.95,0.006442960157095889
16432,2017-01-29,Orlando,organic,580.6,63.11,0.0,2017,6055.75,1.47,0.016362268887595954
16433,2017-01-22,Orlando,organic,527.11,78.21,0.0,2017,6741.5,1.26,0.013814110412476599
16434,2017-01-15,Orlando,organic,539.1,112.35,0.0,2017,7323.72,1.26,0.020104411879273698
16435,2017-01-08,Orlando,organic,521.24,35.6,0.0,2017,6429.15,1.26,0.020860443868999434
16436,2017-01-01,Orlando,organic,558.15,26.59,0.0,2017,5686.95,1.28,0.012560325208164858
16437,2017-12-31,Philadelphia,organic,1822.05,2761.23,4.91,2017,21941.34,1.6,0.06150772982162289
16438,2017-12-24,Philadelphia,organic,2183.15,3355.58,8.85,2017,23574.9,1.6,0.05849896696465584
16439,2017-12-17,Philadelphia,organic,2266.91,3684.26,3.49,2017,22003.42,1.59,0.06008461384009267
16440,2017-12-10,Philadelphia,organic,3846.15,4443.9,2.31,2017,28947.42,1.5,0.047862678912006684
16441,2017-12-03,Philadelphia,organic,3952.63,6132.01,11.61,2017,25940.77,1.63,0.06397533969366787
16442,2017-11-26,Philadelphia,organic,1488.01,2809.22,10.36,2017,18106.84,1.72,0.050980505661710196
16443,2017-11-19,Philadelphia,organic,1425.46,2936.37,12.49,2017,19663.06,1.75,0.04869769298510174
16444,2017-11-12,Philadelphia,organic,1980.93,3165.97,3.73,2017,26266.81,1.7,0.06861851131158225
16445,2017-11-05,Philadelphia,organic,1836.45,3409.48,0.0,2017,27824.19,1.7,0.06746028455612751
16446,2017-10-29,Philadelphia,organic,1757.98,4800.42,5.22,2017,27732.82,1.73,0.07021082625410291
16447,2017-10-22,Philadelphia,organic,1948.97,4354.97,24.34,2017,32004.79,1.65,0.0784043659992244
16448,2017-10-15,Philadelphia,organic,2588.95,3517.12,10.51,2017,31850.15,1.69,0.07946331751026958
16449,2017-10-08,Philadelphia,organic,2204.3,2935.05,6.15,2017,35985.8,1.58,0.09801243053794073
16450,2017-10-01,Philadelphia,organic,1696.86,3087.3,0.0,2017,32035.84,1.61,0.07591003880918934
16451,2017-09-24,Philadelphia,organic,1640.43,3883.65,28.78,2017,34499.29,1.57,0.08250371549378477
16452,2017-09-17,Philadelphia,organic,1230.31,4224.35,5.17,2017,30696.16,1.62,0.0773327923895416
16453,2017-09-10,Philadelphia,organic,1551.8,5487.54,5.95,2017,34277.44,1.67,0.08724511699469129
16454,2017-09-03,Philadelphia,organic,2163.23,5781.12,4.81,2017,27086.89,1.85,0.06927736688976505
16455,2017-08-27,Philadelphia,organic,1564.81,4602.16,12.86,2017,22152.02,1.92,0.056447040176944796
16456,2017-08-20,Philadelphia,organic,4535.82,7007.77,4.61,2017,28797.58,1.74,0.07255704527519335
16457,2017-08-13,Philadelphia,organic,1014.45,4880.17,11.82,2017,22362.31,1.79,0.05477559024644507
16458,2017-08-06,Philadelphia,organic,875.54,4130.82,3.69,2017,20197.15,1.78,0.05013562358700607
16459,2017-07-30,Philadelphia,organic,689.81,4317.72,6.13,2017,21425.41,1.74,0.050358794550344865
16460,2017-07-23,Philadelphia,organic,998.55,5290.65,7.86,2017,28255.5,1.59,0.06701710700273567
16461,2017-07-16,Philadelphia,organic,2091.63,6078.08,27.59,2017,25573.07,1.63,0.06282658779129913
16462,2017-07-09,Philadelphia,organic,968.76,4706.74,5.89,2017,10675.62,2.36,0.02561352711086573
16463,2017-07-02,Philadelphia,organic,1162.18,6156.45,7.31,2017,13643.23,2.33,0.035985477863817894
16464,2017-06-25,Philadelphia,organic,1527.5,6647.85,4.84,2017,14667.26,2.22,0.0335712730762362
16465,2017-06-18,Philadelphia,organic,8254.77,14019.73,11.83,2017,29588.66,1.89,0.07219767197714066
16466,2017-06-11,Philadelphia,organic,2738.47,6522.48,41.75,2017,18043.1,2.24,0.04533779852348796
16467,2017-06-04,Philadelphia,organic,5098.14,8574.42,6.96,2017,21652.97,2.01,0.05205541273066139
16468,2017-05-28,Philadelphia,organic,2251.74,6632.02,7.74,2017,15955.26,2.22,0.03555899840391619
16469,2017-05-21,Philadelphia,organic,2303.24,7258.39,0.0,2017,16900.89,2.25,0.0420444476463987
16470,2017-05-14,Philadelphia,organic,2785.9,6672.5,19.57,2017,17466.93,2.29,0.04308110957177935
16471,2017-05-07,Philadelphia,organic,2383.48,6793.53,18.88,2017,16765.51,2.25,0.03299504388778074
16472,2017-04-30,Philadelphia,organic,6569.77,9746.86,10.04,2017,23613.28,1.93,0.057520331867405905
16473,2017-04-23,Philadelphia,organic,2318.43,5746.83,0.0,2017,15607.14,2.17,0.04114762754167112
16474,2017-04-16,Philadelphia,organic,6434.9,11652.22,11.63,2017,25766.73,1.9,0.06191493235998491
16475,2017-04-09,Philadelphia,organic,2748.22,6194.36,3.38,2017,15498.84,2.23,0.037427846992010405
16476,2017-04-02,Philadelphia,organic,7379.43,10469.59,7.13,2017,23939.58,1.88,0.05843611663370041
16477,2017-03-26,Philadelphia,organic,3649.96,6356.03,2.05,2017,16770.93,2.18,0.04227312763871016
16478,2017-03-19,Philadelphia,organic,7444.63,11899.72,5.53,2017,25480.51,1.82,0.0639187313178482
16479,2017-03-12,Philadelphia,organic,2593.91,5686.31,15.17,2017,14160.84,2.33,0.03614513647412709
16480,2017-03-05,Philadelphia,organic,6022.07,9870.34,2.21,2017,22547.41,1.76,0.052132997837260886
16481,2017-02-26,Philadelphia,organic,4201.48,11005.43,10.86,2017,20993.1,1.68,0.04859425136888118
16482,2017-02-19,Philadelphia,organic,16636.2,41845.91,6.29,2017,64262.13,1.38,0.14822426025490587
16483,2017-02-12,Philadelphia,organic,1625.07,4126.39,0.0,2017,12382.57,1.91,0.021181203301761764
16484,2017-02-05,Philadelphia,organic,1770.92,3440.94,8.1,2017,11862.24,1.86,0.018040952224230078
16485,2017-01-29,Philadelphia,organic,1374.83,3255.7,9.02,2017,11574.88,1.9,0.026738522696436173
16486,2017-01-22,Philadelphia,organic,1524.38,3321.89,13.78,2017,10199.77,2.0,0.02041812048964564
16487,2017-01-15,Philadelphia,organic,1218.57,3918.11,15.5,2017,11538.53,2.0,0.025797164056502564
16488,2017-01-08,Philadelphia,organic,1445.86,3282.72,8.16,2017,10230.13,2.04,0.022938750726216428
16489,2017-01-01,Philadelphia,organic,1221.92,3644.99,5.08,2017,8600.66,1.98,0.026019871969061192
16490,2017-12-31,PhoenixTucson,organic,3000.73,2311.39,0.0,2017,14463.88,1.71,0.014450316643791816
16491,2017-12-24,PhoenixTucson,organic,5479.83,2129.93,0.0,2017,18364.96,1.61,0.017919783303340875
16492,2017-12-17,PhoenixTucson,organic,7127.47,2595.38,0.0,2017,17033.74,1.45,0.016239289129664436
16493,2017-12-10,PhoenixTucson,organic,1884.55,1989.33,0.0,2017,10964.1,1.8,0.008887850703433675
16494,2017-12-03,PhoenixTucson,organic,1850.85,1949.93,0.0,2017,10324.49,1.83,0.009007569864526999
