,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop
7468,2017-01-15,Pittsburgh,conventional,74537.1,47948.29,3405.2,2017,168143.15,1.08,0.9550618151525949
7469,2017-01-08,Pittsburgh,conventional,65343.94,47296.47,2616.18,2017,152780.85,1.02,0.9444525528358547
7470,2017-01-01,Pittsburgh,conventional,58724.08,42203.79,2553.37,2017,141043.91,1.02,0.9354968153597103
7471,2017-12-31,Plains,conventional,1159470.84,493193.16,5719.66,2017,2173591.74,1.02,0.9721676069123204
7472,2017-12-24,Plains,conventional,694864.33,411212.79,4508.17,2017,1576731.65,1.26,0.9670856874203575
7473,2017-12-17,Plains,conventional,931127.59,418034.24,4249.88,2017,1829991.74,1.05,0.9693193931298006
7474,2017-12-10,Plains,conventional,658960.79,395234.44,4370.57,2017,1606464.12,1.15,0.967057726496976
7475,2017-12-03,Plains,conventional,738854.0,411741.0,5403.0,2017,1630974.0,1.19,0.971836411118596
7476,2017-11-26,Plains,conventional,628374.0,311442.0,4253.0,2017,1280491.0,1.28,0.9640582625346581
7477,2017-11-19,Plains,conventional,963556.0,315619.0,4554.0,2017,1729745.0,1.12,0.9724935962116543
7478,2017-11-12,Plains,conventional,765204.0,344953.0,3663.0,2017,1625590.0,1.26,0.9693842179056504
7479,2017-11-05,Plains,conventional,583677.03,410381.7,4216.04,2017,1380036.54,1.48,0.9663198078867045
7480,2017-10-29,Plains,conventional,679340.39,436908.61,3387.14,2017,1536445.96,1.38,0.9689095777365617
7481,2017-10-22,Plains,conventional,650121.75,388491.92,4068.81,2017,1455487.08,1.48,0.9625592348703144
7482,2017-10-15,Plains,conventional,566004.4,324285.18,4322.76,2017,1232522.78,1.77,0.9582416204854572
7483,2017-10-08,Plains,conventional,579778.92,278087.93,5387.88,2017,1248620.9,1.81,0.9539631769653975
7484,2017-10-01,Plains,conventional,547565.46,323435.45,13597.72,2017,1309590.39,1.77,0.9560613787148688
7485,2017-09-24,Plains,conventional,592804.14,318265.02,21231.46,2017,1384407.83,1.75,0.9657529101111867
7486,2017-09-17,Plains,conventional,603285.91,339221.28,6807.98,2017,1369417.02,1.66,0.9617236835053748
7487,2017-09-10,Plains,conventional,677031.99,369718.92,5851.96,2017,1534772.16,1.6,0.9644434518034646
7488,2017-09-03,Plains,conventional,682504.86,356889.47,6349.19,2017,1531392.1,1.58,0.9659225813913973
7489,2017-08-27,Plains,conventional,940974.89,417322.15,6076.68,2017,1822828.12,1.37,0.9678922213733738
7490,2017-08-20,Plains,conventional,649040.17,436601.26,6025.98,2017,1548298.16,1.53,0.9601923190042615
7491,2017-08-13,Plains,conventional,649275.23,609832.36,6243.42,2017,1739844.71,1.43,0.9619435380081836
7492,2017-08-06,Plains,conventional,675558.34,580796.32,7231.22,2017,1762012.56,1.43,0.9625653255980198
7493,2017-07-30,Plains,conventional,669232.81,557504.83,11639.77,2017,1718325.16,1.46,0.9666331536827227
7494,2017-07-23,Plains,conventional,719912.1,594292.4,11924.17,2017,1854451.3,1.39,0.9711364895310831
7495,2017-07-16,Plains,conventional,662783.83,595296.48,28026.13,2017,1843260.04,1.38,0.966212286835244
7496,2017-07-09,Plains,conventional,785869.03,554318.38,45371.29,2017,2106705.01,1.32,0.970691082948906
7497,2017-07-02,Plains,conventional,801224.73,664924.43,28132.18,2017,2223310.81,1.31,0.9740868825457548
7498,2017-06-25,Plains,conventional,790697.35,562376.12,10764.95,2017,2035318.57,1.35,0.9690215774183782
7499,2017-06-18,Plains,conventional,812644.07,464271.97,7538.35,2017,1993421.09,1.35,0.9616521363968376
7500,2017-06-11,Plains,conventional,948624.24,478847.61,7878.02,2017,2120488.01,1.31,0.9671627043642198
7501,2017-06-04,Plains,conventional,958508.87,499135.71,11013.14,2017,2136102.71,1.31,0.9668845954155507
7502,2017-05-28,Plains,conventional,833904.89,499191.31,10560.99,2017,1975524.7,1.38,0.9650470484474672
7503,2017-05-21,Plains,conventional,832263.81,420870.92,7303.17,2017,1840889.79,1.33,0.95537615078729
7504,2017-05-14,Plains,conventional,874405.39,415178.47,7813.52,2017,1894833.35,1.33,0.9646886928826575
7505,2017-05-07,Plains,conventional,1371861.27,579543.42,8089.83,2017,2617237.35,1.13,0.9745905758622421
7506,2017-04-30,Plains,conventional,1092962.79,415847.89,7112.21,2017,2080438.13,1.19,0.9675686773975773
7507,2017-04-23,Plains,conventional,1115172.82,403864.38,6655.98,2017,2143445.39,1.18,0.9681192402438419
7508,2017-04-16,Plains,conventional,776378.88,497717.36,7828.86,2017,1808002.16,1.35,0.9547903405962268
7509,2017-04-09,Plains,conventional,888870.09,497864.55,9239.84,2017,1868022.01,1.28,0.9577643363300989
7510,2017-04-02,Plains,conventional,851477.91,524130.79,13117.72,2017,1818148.12,1.29,0.957210052462262
7511,2017-03-26,Plains,conventional,765106.73,474410.9,8534.77,2017,1704624.12,1.33,0.9541125860093375
7512,2017-03-19,Plains,conventional,721848.28,489324.58,8220.55,2017,1679882.22,1.3,0.9567888693412457
7513,2017-03-12,Plains,conventional,758548.15,426749.6,6594.42,2017,1602700.69,1.29,0.9571736722707318
7514,2017-03-05,Plains,conventional,734909.69,421271.9,9572.98,2017,1601599.81,1.25,0.9526581088621989
7515,2017-02-26,Plains,conventional,1013358.38,453752.92,14783.06,2017,2008263.47,1.05,0.9635205529130105
7516,2017-02-19,Plains,conventional,1035888.35,444278.43,20779.51,2017,2087617.13,0.96,0.9739155632958514
7517,2017-02-12,Plains,conventional,1041604.45,490947.03,23556.8,2017,2097983.48,0.94,0.9726136631562393
7518,2017-02-05,Plains,conventional,2157030.64,801199.59,8231.35,2017,3575499.21,0.76,0.9864906510918368
7519,2017-01-29,Plains,conventional,896361.8,569685.24,6640.06,2017,2057899.39,1.06,0.9765089756286368
7520,2017-01-22,Plains,conventional,790172.66,503597.38,5427.07,2017,1812652.88,1.09,0.970100596111727
7521,2017-01-15,Plains,conventional,925668.48,529337.88,6259.33,2017,2064194.02,1.05,0.9696188987416
7522,2017-01-08,Plains,conventional,915300.05,479607.98,5628.26,2017,1890389.78,1.06,0.9710739076768272
7523,2017-01-01,Plains,conventional,1462454.22,509659.58,4780.52,2017,2382742.62,0.83,0.9806393515099854
7524,2017-12-31,Portland,conventional,93210.19,250586.4,16024.9,2017,614950.95,0.89,0.9598935566399698
7525,2017-12-24,Portland,conventional,64005.13,141179.93,12577.34,2017,407742.01,1.33,0.9169730368661869
7526,2017-12-17,Portland,conventional,74946.87,158604.57,10853.54,2017,430915.0,1.31,0.9421473863393078
7527,2017-12-10,Portland,conventional,110651.9,93996.37,15325.59,2017,424741.73,1.29,0.9234784046322188
7528,2017-12-03,Portland,conventional,260954.0,168336.0,12318.0,2017,777430.0,0.88,0.963011420436209
7529,2017-11-26,Portland,conventional,99591.0,69191.0,12659.0,2017,336192.0,1.48,0.9123341860324066
7530,2017-11-19,Portland,conventional,105421.0,72924.0,13313.0,2017,350149.0,1.53,0.9432807935790237
7531,2017-11-12,Portland,conventional,178779.0,115334.0,12996.0,2017,593320.0,1.11,0.9693354776605111
7532,2017-11-05,Portland,conventional,225938.5,150840.92,14808.15,2017,681564.98,1.03,0.9756322467606086
7533,2017-10-29,Portland,conventional,152604.62,128666.04,15431.79,2017,520629.7,1.29,0.9677753109321311
7534,2017-10-22,Portland,conventional,138574.37,127745.69,14424.63,2017,511400.66,1.36,0.9699840952402521
7535,2017-10-15,Portland,conventional,150707.93,240106.11,11215.37,2017,546932.09,1.25,0.9702048399294079
7536,2017-10-08,Portland,conventional,92601.95,111769.87,14976.51,2017,363427.67,1.9,0.9557685881193229
7537,2017-10-01,Portland,conventional,97772.92,104336.09,14152.16,2017,362296.15,1.84,0.957385684080613
7538,2017-09-24,Portland,conventional,93965.86,95406.48,13094.82,2017,354180.85,1.82,0.9632469334074819
7539,2017-09-17,Portland,conventional,99284.19,104444.53,12499.89,2017,378220.95,1.83,0.96351518866223
7540,2017-09-10,Portland,conventional,103658.38,106229.71,16044.05,2017,384536.99,1.87,0.9629838086781062
7541,2017-09-03,Portland,conventional,113711.41,118369.81,14533.01,2017,415130.61,1.76,0.9597317600718976
7542,2017-08-27,Portland,conventional,168216.37,97433.68,12732.14,2017,597580.17,1.34,0.9747581460130783
7543,2017-08-20,Portland,conventional,191682.01,131531.25,15625.26,2017,671617.66,1.32,0.977455685135048
7544,2017-08-13,Portland,conventional,100657.31,122555.64,14938.35,2017,432923.79,1.71,0.9557819810887435
7545,2017-08-06,Portland,conventional,125451.64,146938.76,16332.57,2017,540879.33,1.58,0.9519245979324443
7546,2017-07-30,Portland,conventional,145857.23,211102.06,14356.83,2017,575652.16,1.34,0.9533452804253006
7547,2017-07-23,Portland,conventional,163681.81,240248.53,15020.34,2017,606128.4,1.15,0.9554711107826697
7548,2017-07-16,Portland,conventional,141903.05,173049.68,14908.1,2017,530468.65,1.38,0.9495410724770343
7549,2017-07-09,Portland,conventional,228987.68,231828.52,13755.65,2017,1136070.26,0.7,0.9661915611448322
7550,2017-07-02,Portland,conventional,138050.07,193657.22,15389.61,2017,767074.64,0.99,0.956066929440252
7551,2017-06-25,Portland,conventional,162934.76,169403.8,19050.31,2017,803349.86,0.96,0.9703626775076415
7552,2017-06-18,Portland,conventional,151651.79,165833.34,15531.89,2017,755535.79,0.97,0.9612267878861901
7553,2017-06-11,Portland,conventional,128990.56,168571.5,18215.43,2017,718937.65,1.0,0.9291501262416134
7554,2017-06-04,Portland,conventional,120671.14,128831.45,23470.48,2017,698957.23,1.12,0.9270556349120117
7555,2017-05-28,Portland,conventional,162040.39,194722.06,23352.57,2017,820850.36,0.97,0.9305692587302912
7556,2017-05-21,Portland,conventional,160576.89,189301.72,21411.16,2017,750346.5,1.01,0.9370981588267583
7557,2017-05-14,Portland,conventional,162605.72,154258.39,20830.86,2017,765147.43,0.95,0.9406514495719263
7558,2017-05-07,Portland,conventional,229401.85,253020.4,22084.03,2017,933826.15,0.91,0.9470405957187074
7559,2017-04-30,Portland,conventional,220613.6,175669.06,20230.57,2017,940104.32,0.84,0.9547784823554477
7560,2017-04-23,Portland,conventional,165357.47,200048.67,19111.08,2017,756075.76,0.91,0.9435026336559689
7561,2017-04-16,Portland,conventional,151790.12,168188.1,18907.42,2017,743878.59,0.98,0.9419974613583775
7562,2017-04-09,Portland,conventional,156932.81,145011.71,22074.29,2017,713478.54,1.08,0.9375809845971377
7563,2017-04-02,Portland,conventional,152601.88,137424.85,20885.2,2017,672306.68,1.12,0.9096807362195088
7564,2017-03-26,Portland,conventional,142591.43,127964.61,16620.87,2017,629914.06,1.12,0.8905974701121016
7565,2017-03-19,Portland,conventional,149500.57,129099.31,19059.85,2017,634212.88,1.11,0.9542642271180978
7566,2017-03-12,Portland,conventional,131660.67,200564.13,18137.28,2017,922940.33,0.84,0.9639395818752978
7567,2017-03-05,Portland,conventional,142356.74,159767.62,17968.89,2017,770551.84,0.89,0.9246629107438121
7568,2017-02-26,Portland,conventional,134185.56,153225.87,17614.85,2017,877633.92,0.7,0.9660919456341983
7569,2017-02-19,Portland,conventional,151715.71,176142.73,16930.22,2017,869425.93,0.76,0.9716814708999243
7570,2017-02-12,Portland,conventional,159697.86,113321.3,15145.03,2017,724514.73,0.77,0.9693590431292184
7571,2017-02-05,Portland,conventional,173944.99,260237.26,17285.27,2017,1189151.17,0.68,0.9682883062139319
7572,2017-01-29,Portland,conventional,153610.95,175048.56,17090.49,2017,909463.13,0.76,0.9622286406550116
7573,2017-01-22,Portland,conventional,107651.59,194199.57,16169.54,2017,711564.14,0.87,0.949630011988015
7574,2017-01-15,Portland,conventional,109638.8,187142.02,17794.13,2017,758125.51,0.85,0.9466849379078118
7575,2017-01-08,Portland,conventional,137600.57,252977.95,16698.99,2017,877646.01,0.85,0.9485986260091979
7576,2017-01-01,Portland,conventional,100273.33,269506.85,13235.82,2017,869835.55,0.73,0.9647013371569346
7577,2017-12-31,RaleighGreensboro,conventional,90432.19,134861.05,5994.91,2017,419590.58,0.92,0.9687590808772685
7578,2017-12-24,RaleighGreensboro,conventional,77545.43,71380.7,3882.23,2017,248315.51,1.27,0.9572416493689038
7579,2017-12-17,RaleighGreensboro,conventional,79511.53,70218.88,3459.14,2017,253164.73,1.24,0.959342319389164
7580,2017-12-10,RaleighGreensboro,conventional,91718.59,76259.58,4128.62,2017,356980.37,1.03,0.9700401436640518
7581,2017-12-03,RaleighGreensboro,conventional,91761.0,119171.0,3892.0,2017,307299.0,1.18,0.9671612896037786
7582,2017-11-26,RaleighGreensboro,conventional,64578.0,73321.0,3144.0,2017,225495.0,1.36,0.9572079505460176
7583,2017-11-19,RaleighGreensboro,conventional,72444.0,79451.0,3778.0,2017,247612.0,1.36,0.963876057618777
7584,2017-11-12,RaleighGreensboro,conventional,77868.0,80926.0,4326.0,2017,254131.0,1.4,0.9576286866185362
7585,2017-11-05,RaleighGreensboro,conventional,87732.98,82461.12,4552.75,2017,271264.81,1.39,0.9566075473748789
7586,2017-10-29,RaleighGreensboro,conventional,76356.75,82013.34,4266.3,2017,251521.91,1.48,0.9268957097311333
7587,2017-10-22,RaleighGreensboro,conventional,62822.01,87018.3,5007.19,2017,229001.29,1.63,0.93728697306146
7588,2017-10-15,RaleighGreensboro,conventional,72524.24,89294.26,5003.35,2017,243992.86,1.63,0.9484111432863392
7589,2017-10-08,RaleighGreensboro,conventional,70536.12,91083.5,4383.72,2017,243412.06,1.7,0.9516499380969485
7590,2017-10-01,RaleighGreensboro,conventional,67533.05,96920.94,4787.85,2017,249920.93,1.63,0.9587899480578093
7591,2017-09-24,RaleighGreensboro,conventional,70581.38,111227.45,4434.42,2017,273060.96,1.54,0.9480221087727427
7592,2017-09-17,RaleighGreensboro,conventional,81352.87,94454.59,4978.32,2017,274560.95,1.47,0.9638519217398197
7593,2017-09-10,RaleighGreensboro,conventional,58910.8,97907.87,5296.91,2017,250327.75,1.57,0.9489296289933454
7594,2017-09-03,RaleighGreensboro,conventional,63349.98,96363.44,5765.75,2017,263532.84,1.54,0.9493757578523856
7595,2017-08-27,RaleighGreensboro,conventional,92921.86,90069.37,5520.15,2017,293278.78,1.47,0.9586307030478033
7596,2017-08-20,RaleighGreensboro,conventional,85619.74,98672.41,5226.02,2017,297724.56,1.42,0.9612193700364435
7597,2017-08-13,RaleighGreensboro,conventional,63759.04,102293.95,5709.16,2017,275406.02,1.39,0.960291221996869
7598,2017-08-06,RaleighGreensboro,conventional,84938.56,97693.5,5724.63,2017,288674.63,1.29,0.9533243793765298
7599,2017-07-30,RaleighGreensboro,conventional,88828.86,96173.17,5723.72,2017,289052.93,1.31,0.9692194383781523
7600,2017-07-23,RaleighGreensboro,conventional,72790.4,94919.48,6495.0,2017,286761.46,1.31,0.9646659101027852
7601,2017-07-16,RaleighGreensboro,conventional,54756.27,94289.74,6881.95,2017,270590.36,1.3,0.9615235111711798
7602,2017-07-09,RaleighGreensboro,conventional,92214.73,91091.46,5985.39,2017,309542.11,1.25,0.9661781882749891
7603,2017-07-02,RaleighGreensboro,conventional,95259.45,93112.35,6531.77,2017,314536.29,1.22,0.9741610142940164
7604,2017-06-25,RaleighGreensboro,conventional,92985.13,87499.38,6296.21,2017,297426.95,1.24,0.9671897125833767
7605,2017-06-18,RaleighGreensboro,conventional,63136.38,95583.32,6670.12,2017,263858.47,1.34,0.9605833446128932
7606,2017-06-11,RaleighGreensboro,conventional,77343.65,110902.92,7279.01,2017,302596.77,1.3,0.9577750578279481
7607,2017-06-04,RaleighGreensboro,conventional,85319.88,110335.08,7020.17,2017,303913.24,1.43,0.97035863901811
7608,2017-05-28,RaleighGreensboro,conventional,85122.51,112526.54,7817.12,2017,318497.15,1.41,0.9687512128508721
7609,2017-05-21,RaleighGreensboro,conventional,87350.21,110400.31,6949.54,2017,312273.14,1.39,0.9740395963841588
7610,2017-05-14,RaleighGreensboro,conventional,83304.15,100720.61,6401.85,2017,311498.75,1.33,0.9695861848697321
7611,2017-05-07,RaleighGreensboro,conventional,103481.72,124384.84,9620.92,2017,375498.03,1.33,0.9748673719083756
7612,2017-04-30,RaleighGreensboro,conventional,87512.66,108724.01,6537.73,2017,309256.66,1.44,0.9735817627523162
7613,2017-04-23,RaleighGreensboro,conventional,80081.24,100517.02,6401.68,2017,305014.56,1.4,0.9722031385554109
7614,2017-04-16,RaleighGreensboro,conventional,78077.16,102376.32,6206.54,2017,288117.21,1.44,0.9656550004233077
7615,2017-04-09,RaleighGreensboro,conventional,75202.56,95458.05,6114.48,2017,268332.13,1.45,0.956807813805458
7616,2017-04-02,RaleighGreensboro,conventional,75587.22,115160.54,6188.55,2017,309926.42,1.39,0.9640890189853976
7617,2017-03-26,RaleighGreensboro,conventional,68136.71,124783.85,7118.4,2017,296660.74,1.41,0.9633792738036181
7618,2017-03-19,RaleighGreensboro,conventional,67152.77,117247.84,6082.76,2017,280949.58,1.39,0.9774589182222099
7619,2017-03-12,RaleighGreensboro,conventional,78536.35,110931.62,7528.92,2017,281539.78,1.42,0.9762196670032155
7620,2017-03-05,RaleighGreensboro,conventional,65892.0,114010.71,10062.04,2017,282098.34,1.32,0.973615015861804
7621,2017-02-26,RaleighGreensboro,conventional,75319.8,154834.96,11165.32,2017,329592.25,1.21,0.9745473068094901
7622,2017-02-19,RaleighGreensboro,conventional,74958.58,112011.72,8812.48,2017,286847.49,1.27,0.970475531419932
7623,2017-02-12,RaleighGreensboro,conventional,93335.19,96469.3,8372.29,2017,292605.18,1.18,0.9672370289067188
7624,2017-02-05,RaleighGreensboro,conventional,123228.06,230068.42,23080.58,2017,455798.5,0.97,0.979227925008339
7625,2017-01-29,RaleighGreensboro,conventional,89311.71,113615.4,9272.33,2017,296249.39,1.26,0.9598245297830196
7626,2017-01-22,RaleighGreensboro,conventional,88147.39,135723.73,18581.37,2017,326997.65,1.14,0.9679400843741971
7627,2017-01-15,RaleighGreensboro,conventional,73384.69,111891.62,8946.58,2017,277248.48,1.27,0.9644804850001502
7628,2017-01-08,RaleighGreensboro,conventional,91874.42,105089.17,10444.52,2017,305194.22,1.22,0.9643694143247087
7629,2017-01-01,RaleighGreensboro,conventional,74754.07,125855.56,13633.95,2017,283434.01,1.18,0.9724220039761593
7630,2017-12-31,RichmondNorfolk,conventional,101602.77,102532.75,1995.65,2017,315463.87,0.83,0.9579769230787919
7631,2017-12-24,RichmondNorfolk,conventional,49403.62,70977.27,1201.14,2017,206250.4,1.19,0.9408516348958982
7632,2017-12-17,RichmondNorfolk,conventional,48414.09,67932.4,999.61,2017,199747.25,1.13,0.9396132475108491
7633,2017-12-10,RichmondNorfolk,conventional,66481.28,75996.96,1058.89,2017,253167.21,1.04,0.9533584650386753
7634,2017-12-03,RichmondNorfolk,conventional,78900.0,105291.0,1306.0,2017,261784.0,1.02,0.9586034849526855
7635,2017-11-26,RichmondNorfolk,conventional,43700.0,63665.0,1021.0,2017,163351.0,1.24,0.940765916412121
7636,2017-11-19,RichmondNorfolk,conventional,48360.0,70014.0,1097.0,2017,187293.0,1.23,0.9513760113637044
7637,2017-11-12,RichmondNorfolk,conventional,58938.0,69122.0,982.0,2017,200521.0,1.26,0.9457804309892195
7638,2017-11-05,RichmondNorfolk,conventional,82955.94,75403.92,1474.13,2017,250600.37,1.15,0.9584431005948038
7639,2017-10-29,RichmondNorfolk,conventional,53015.01,82269.66,1275.09,2017,217679.03,1.33,0.9554151648078753
7640,2017-10-22,RichmondNorfolk,conventional,44086.63,86692.04,1441.14,2017,206044.77,1.39,0.9437740091919188
7641,2017-10-15,RichmondNorfolk,conventional,43036.52,92849.88,1580.75,2017,211342.84,1.46,0.9314251318164362
7642,2017-10-08,RichmondNorfolk,conventional,43388.05,49967.91,1517.57,2017,159117.57,1.62,0.9052171100707226
7643,2017-10-01,RichmondNorfolk,conventional,39836.95,90617.44,1295.35,2017,205642.56,1.54,0.9350921188867249
7644,2017-09-24,RichmondNorfolk,conventional,42524.16,84541.19,1112.71,2017,206719.88,1.47,0.9362508882092149
7645,2017-09-17,RichmondNorfolk,conventional,44304.44,81995.44,1367.96,2017,200632.61,1.44,0.9311950795592181
7646,2017-09-10,RichmondNorfolk,conventional,46253.54,64865.08,1324.07,2017,192455.24,1.47,0.9337181502588868
7647,2017-09-03,RichmondNorfolk,conventional,47932.32,81520.05,1786.45,2017,208006.98,1.44,0.9434293822581812
7648,2017-08-27,RichmondNorfolk,conventional,47758.49,75623.15,1559.71,2017,215394.7,1.38,0.9478028518039016
7649,2017-08-20,RichmondNorfolk,conventional,51667.62,76235.53,1638.15,2017,224102.83,1.33,0.9459240894740871
7650,2017-08-13,RichmondNorfolk,conventional,55347.03,81849.06,1853.27,2017,214146.34,1.35,0.9505982323675551
7651,2017-08-06,RichmondNorfolk,conventional,60135.26,90862.57,1893.69,2017,234101.85,1.26,0.948372715066728
7652,2017-07-30,RichmondNorfolk,conventional,61959.41,85046.12,1831.32,2017,229911.14,1.26,0.9409079891004017
7653,2017-07-23,RichmondNorfolk,conventional,96431.74,83045.48,2068.65,2017,266821.34,1.13,0.9373974342448795
7654,2017-07-16,RichmondNorfolk,conventional,89083.09,79805.02,1830.85,2017,267806.51,1.17,0.9587544757494714
7655,2017-07-09,RichmondNorfolk,conventional,71681.98,84932.95,2084.36,2017,257780.31,1.19,0.9565224022004517
7656,2017-07-02,RichmondNorfolk,conventional,71544.84,83589.78,2458.8,2017,257162.16,1.21,0.9621850891673108
7657,2017-06-25,RichmondNorfolk,conventional,70138.76,97759.86,1913.81,2017,251831.45,1.21,0.9525856558062263
7658,2017-06-18,RichmondNorfolk,conventional,63304.98,98223.11,1955.72,2017,245564.59,1.28,0.9593375600277967
7659,2017-06-11,RichmondNorfolk,conventional,63325.16,101559.72,2489.11,2017,248634.5,1.31,0.9542300259509947
7660,2017-06-04,RichmondNorfolk,conventional,68705.59,108536.25,2472.06,2017,261051.5,1.38,0.9573239851424757
7661,2017-05-28,RichmondNorfolk,conventional,85850.86,104655.78,2662.62,2017,288112.58,1.25,0.9593298210053958
7662,2017-05-21,RichmondNorfolk,conventional,85990.47,95579.62,2457.75,2017,271051.35,1.17,0.9607834977598313
7663,2017-05-14,RichmondNorfolk,conventional,84866.27,60389.15,2298.81,2017,257009.92,1.13,0.963385492334334
7664,2017-05-07,RichmondNorfolk,conventional,119254.23,102627.13,3870.59,2017,365531.86,1.12,0.9755432214582869
7665,2017-04-30,RichmondNorfolk,conventional,89984.49,87015.16,2182.03,2017,285128.95,1.18,0.9649351240927451
7666,2017-04-23,RichmondNorfolk,conventional,64102.11,92451.08,2142.77,2017,262771.53,1.25,0.962174922287169
7667,2017-04-16,RichmondNorfolk,conventional,68940.19,85592.85,2315.02,2017,251124.14,1.28,0.9541515909565762
7668,2017-04-09,RichmondNorfolk,conventional,81759.61,90074.43,2229.61,2017,260512.01,1.22,0.9432975066990046
7669,2017-04-02,RichmondNorfolk,conventional,67802.69,87489.8,2400.17,2017,288015.28,1.19,0.9614128387135603
7670,2017-03-26,RichmondNorfolk,conventional,79200.67,90219.05,2473.42,2017,258325.55,1.26,0.9440599487115148
7671,2017-03-19,RichmondNorfolk,conventional,66618.17,101944.33,2551.0,2017,250471.76,1.29,0.9556886310710287
7672,2017-03-12,RichmondNorfolk,conventional,72440.76,98330.92,2941.28,2017,254377.74,1.35,0.9474790326778134
7673,2017-03-05,RichmondNorfolk,conventional,60435.81,89549.29,4281.06,2017,230403.88,1.31,0.9408019335767454
7674,2017-02-26,RichmondNorfolk,conventional,79067.59,131383.7,4209.86,2017,281322.06,1.13,0.9529877498678184
7675,2017-02-19,RichmondNorfolk,conventional,68120.76,90486.17,3142.36,2017,241012.17,1.18,0.9636209094058965
7676,2017-02-12,RichmondNorfolk,conventional,89620.04,96337.1,2392.94,2017,255531.24,1.13,0.9605834520915415
7677,2017-02-05,RichmondNorfolk,conventional,131147.08,162972.35,7578.2,2017,379603.83,1.0,0.983135002006005
7678,2017-01-29,RichmondNorfolk,conventional,87900.17,104490.09,3433.47,2017,259671.38,1.18,0.9700227324872548
7679,2017-01-22,RichmondNorfolk,conventional,94347.19,107935.3,6890.03,2017,286641.35,1.13,0.9726279343779194
7680,2017-01-15,RichmondNorfolk,conventional,96322.65,89916.17,3884.99,2017,261313.02,1.15,0.9773825570479834
7681,2017-01-08,RichmondNorfolk,conventional,91466.86,106264.62,3253.48,2017,275129.35,1.18,0.9714975511410118
7682,2017-01-01,RichmondNorfolk,conventional,82444.88,85577.58,5485.61,2017,240752.75,1.11,0.9799717234068223
7683,2017-12-31,Roanoke,conventional,63533.54,44810.59,99.22,2017,194627.58,0.81,0.9712703898579007
7684,2017-12-24,Roanoke,conventional,32538.88,35304.59,79.43,2017,137679.86,1.09,0.960171464146507
7685,2017-12-17,Roanoke,conventional,29951.42,31312.81,85.19,2017,124002.08,1.08,0.9510138673135498
7686,2017-12-10,Roanoke,conventional,38481.95,36370.51,73.18,2017,137960.99,1.05,0.9464739741077149
7687,2017-12-03,Roanoke,conventional,56316.0,47267.0,149.0,2017,166540.0,0.99,0.9607047306256966
7688,2017-11-26,Roanoke,conventional,25890.0,29449.0,133.0,2017,92146.0,1.16,0.9322345808384143
7689,2017-11-19,Roanoke,conventional,31004.0,31095.0,158.0,2017,112603.0,1.09,0.9451519278655093
7690,2017-11-12,Roanoke,conventional,43121.0,31995.0,173.0,2017,126496.0,1.19,0.9369804778944131
7691,2017-11-05,Roanoke,conventional,65571.8,34149.97,209.3,2017,176421.06,1.08,0.9552964349549757
7692,2017-10-29,Roanoke,conventional,36192.73,35007.6,265.2,2017,143342.57,1.3,0.9391117435803127
7693,2017-10-22,Roanoke,conventional,26729.27,35118.27,103.84,2017,115432.53,1.42,0.9137773435524063
7694,2017-10-15,Roanoke,conventional,27140.34,37806.88,114.24,2017,114826.68,1.49,0.9143732352834846
7695,2017-10-08,Roanoke,conventional,26135.12,16257.01,73.31,2017,87278.58,1.66,0.9140546355514391
7696,2017-10-01,Roanoke,conventional,25019.0,35234.94,85.57,2017,112518.2,1.59,0.9353940152613321
7697,2017-09-24,Roanoke,conventional,25124.98,39485.74,71.76,2017,118080.88,1.51,0.9380153465411816
7698,2017-09-17,Roanoke,conventional,26063.47,35969.8,45.25,2017,113231.66,1.5,0.9351846353473466
7699,2017-09-10,Roanoke,conventional,25756.54,28947.04,95.06,2017,110081.14,1.53,0.9319935387643238
7700,2017-09-03,Roanoke,conventional,27598.89,37446.95,91.48,2017,115506.15,1.45,0.9350737191487639
7701,2017-08-27,Roanoke,conventional,30304.48,35205.89,102.36,2017,126646.81,1.43,0.9502672445397462
7702,2017-08-20,Roanoke,conventional,28139.26,35074.05,64.13,2017,123267.26,1.41,0.9387677825891297
7703,2017-08-13,Roanoke,conventional,26240.62,40274.6,137.22,2017,109713.0,1.38,0.9480079675078312
7704,2017-08-06,Roanoke,conventional,28072.43,42704.66,168.32,2017,124119.9,1.29,0.9448840297037309
7705,2017-07-30,Roanoke,conventional,25323.09,41333.21,182.21,2017,123476.6,1.29,0.9406835746015451
7706,2017-07-23,Roanoke,conventional,36513.08,40395.65,320.79,2017,141148.36,1.17,0.934446632017261
7707,2017-07-16,Roanoke,conventional,42470.79,40719.18,222.19,2017,159919.52,1.16,0.961881424541523
7708,2017-07-09,Roanoke,conventional,29283.77,43863.9,232.79,2017,157797.53,1.11,0.9459937049068528
7709,2017-07-02,Roanoke,conventional,29008.07,44059.61,88.93,2017,156098.42,1.13,0.9631927082427053
7710,2017-06-25,Roanoke,conventional,28194.39,47197.86,97.07,2017,146132.45,1.15,0.9427721177417667
7711,2017-06-18,Roanoke,conventional,30545.71,47417.92,97.56,2017,152802.24,1.16,0.9528728351847875
7712,2017-06-11,Roanoke,conventional,31085.3,50163.3,93.77,2017,155040.89,1.16,0.9488284875060617
